sequenceID,min.log.lambda,max.log.lambda
H3K36me3_TDH_immune/samples/tcell/McGill0004/problems/chr11:96437584-134946516,11.2959556,13.26981622
H3K36me3_TDH_immune/samples/tcell/McGill0004/problems/chr12:7239876-34856694,10.64163559,13.26959186
H3K36me3_TDH_immune/samples/tcell/McGill0005/problems/chr10:18024675-38818835,11.48650754,13.4376846
H3K36me3_TDH_immune/samples/tcell/McGill0005/problems/chr10:51448845-125869472,10.602637,12.43264563
H3K36me3_TDH_immune/samples/tcell/McGill0005/problems/chr11:96437584-134946516,11.16027429,13.14411403
H3K36me3_TDH_immune/samples/tcell/McGill0005/problems/chr12:7239876-34856694,10.08894942,12.93710917
H3K36me3_TDH_immune/samples/tcell/McGill0007/problems/chr10:18024675-38818835,11.16974422,12.92987601
H3K36me3_TDH_immune/samples/tcell/McGill0007/problems/chr10:51448845-125869472,10.21509484,11.86366208
H3K36me3_TDH_immune/samples/tcell/McGill0007/problems/chr11:96437584-134946516,10.77072411,12.6590827
H3K36me3_TDH_immune/samples/tcell/McGill0007/problems/chr12:7239876-34856694,9.783068756,12.30539203
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,11.21792328,13.16558497
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,10.30058176,12.04427736
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,10.96276655,13.01643373
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,10.14466411,12.93240961
H3K36me3_TDH_immune/samples/tcell/McGill0009/problems/chr10:18024675-38818835,11.88690487,13.60188983
H3K36me3_TDH_immune/samples/tcell/McGill0009/problems/chr10:51448845-125869472,10.85915507,12.70209023
H3K36me3_TDH_immune/samples/tcell/McGill0009/problems/chr11:96437584-134946516,11.31058956,13.36754002
H3K36me3_TDH_immune/samples/tcell/McGill0009/problems/chr12:7239876-34856694,11.15197666,13.5047687
H3K36me3_TDH_immune/samples/tcell/McGill0011/problems/chr10:18024675-38818835,11.60746707,13.79461855
H3K36me3_TDH_immune/samples/tcell/McGill0011/problems/chr10:51448845-125869472,10.87499682,12.35001052
H3K36me3_TDH_immune/samples/tcell/McGill0011/problems/chr11:96437584-134946516,11.63513249,13.48457264
H3K36me3_TDH_immune/samples/tcell/McGill0011/problems/chr12:7239876-34856694,10.55857881,13.21843098
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr10:18024675-38818835,11.91031192,13.82195724
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr10:51448845-125869472,11.06719154,13.00400958
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,12.34240254,13.66971019
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr12:7239876-34856694,11.0855762,13.98446273
H3K36me3_TDH_immune/samples/tcell/McGill0025/problems/chr10:18024675-38818835,10.78004199,12.82419984
H3K36me3_TDH_immune/samples/tcell/McGill0025/problems/chr10:51448845-125869472,10.27337481,11.70043269
H3K36me3_TDH_immune/samples/tcell/McGill0025/problems/chr11:96437584-134946516,10.61083463,12.3815305
H3K36me3_TDH_immune/samples/tcell/McGill0025/problems/chr12:7239876-34856694,9.070446138,12.34881072
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,11.13624174,13.35664959
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,10.40396601,12.24237408
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,10.68172542,12.7969825
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,10.14377109,12.95734423
H3K36me3_TDH_immune/samples/tcell/McGill0027/problems/chr10:18024675-38818835,11.31660586,13.31372264
H3K36me3_TDH_immune/samples/tcell/McGill0027/problems/chr10:51448845-125869472,10.43831134,12.37217833
H3K36me3_TDH_immune/samples/tcell/McGill0027/problems/chr11:96437584-134946516,10.97789485,12.77869799
H3K36me3_TDH_immune/samples/tcell/McGill0027/problems/chr12:7239876-34856694,10.47139234,13.01818375
H3K36me3_TDH_immune/samples/tcell/McGill0028/problems/chr10:18024675-38818835,10.83721957,12.47874421
H3K36me3_TDH_immune/samples/tcell/McGill0028/problems/chr10:51448845-125869472,10.7074763,11.66294797
H3K36me3_TDH_immune/samples/tcell/McGill0028/problems/chr11:96437584-134946516,10.36883898,12.24678237
H3K36me3_TDH_immune/samples/tcell/McGill0028/problems/chr12:7239876-34856694,9.917421945,12.01329461
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,11.92443712,13.79075221
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,12.49026654,13.00309195
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,11.00504402,12.61262019
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,10.5336659,13.14323009
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,10.8215388,13.48505751
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,10.54917251,12.51995668
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,11.23685587,12.95145219
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,11.39871289,14.61893635
H3K36me3_TDH_immune/samples/tcell/McGill0106/problems/chr10:18024675-38818835,10.26921285,13.85460945
H3K36me3_TDH_immune/samples/tcell/McGill0106/problems/chr10:51448845-125869472,10.58524141,12.52485793
H3K36me3_TDH_immune/samples/tcell/McGill0106/problems/chr11:96437584-134946516,12.40329922,13.04109623
H3K36me3_TDH_immune/samples/tcell/McGill0106/problems/chr12:7239876-34856694,10.60459982,14.07720254
H3K36me3_TDH_immune/samples/tcell/McGill0107/problems/chr10:18024675-38818835,10.88883121,13.6867136
H3K36me3_TDH_immune/samples/tcell/McGill0107/problems/chr10:51448845-125869472,11.3183101,12.60060815
H3K36me3_TDH_immune/samples/tcell/McGill0107/problems/chr11:96437584-134946516,12.32365293,12.98555122
H3K36me3_TDH_immune/samples/tcell/McGill0107/problems/chr12:7239876-34856694,10.20979575,13.11922863
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr14:19050000-107289540,8.671947285,10.35312341
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr15:29209443-77800000,9.310174767,10.29438467
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr16:60000-8636921,9.869400761,Inf
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr16:8686921-32000000,10.24782619,13.88881278
H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr21:43005559-44632664,8.70724315,11.03884836
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr14:19050000-107289540,9.192406315,11.43916186
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr15:29209443-77800000,9.91932854,11.42944457
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr16:60000-8636921,9.181405958,Inf
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr16:8686921-32000000,11.27675582,13.61237953
H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr21:43005559-44632664,8.798952314,11.92053875
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr14:19050000-107289540,12.03029224,13.87606808
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr15:29209443-77800000,8.978683976,12.21932585
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr16:60000-8636921,10.33885577,14.46987364
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr16:8686921-32000000,9.646500127,11.55146929
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr21:43005559-44632664,8.14706519,11.04086117
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr14:19050000-107289540,10.04840466,11.85963107
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr15:29209443-77800000,9.236265093,12.74744
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr16:60000-8636921,12.1003405,15.42310285
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr16:8686921-32000000,10.62249823,12.6110015
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr21:43005559-44632664,9.041087899,11.8524674
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr14:19050000-107289540,10.09153133,11.47638127
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr15:29209443-77800000,9.277971147,12.44879931
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr16:60000-8636921,10.12096884,15.16282575
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr16:8686921-32000000,10.67235441,12.80625547
H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr21:43005559-44632664,8.599228079,11.44055837
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr14:19050000-107289540,8.394743376,11.59885769
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr15:29209443-77800000,8.780787218,11.62348444
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr16:60000-8636921,10.81749217,14.09860493
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr16:8686921-32000000,9.588655119,11.5100466
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr21:43005559-44632664,8.005099273,10.63026181
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr14:19050000-107289540,10.67538187,12.42684673
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr15:29209443-77800000,9.25922561,12.37550583
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr16:60000-8636921,11.19960849,14.86123177
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr16:8686921-32000000,10.89368389,12.9358122
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr21:43005559-44632664,8.327610997,11.50872656
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr14:19050000-107289540,9.813849007,11.2810273
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr15:29209443-77800000,9.714486967,12.25592571
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr16:60000-8636921,11.29715524,15.12864652
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr16:8686921-32000000,10.18020803,12.28800346
H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr21:43005559-44632664,8.612373426,11.30617955
H3K4me1_TDH_BP/samples/bcell/ERS206573/problems/chr1:149509645-205922707,10.68937372,11.48864408
H3K4me1_TDH_BP/samples/bcell/ERS206573/problems/chr2:162200000-234003741,10.72115639,11.7312778
H3K4me1_TDH_BP/samples/bcell/ERS206573/problems/chr2:16329724-21153113,10.33908427,13.03374951
H3K4me1_TDH_BP/samples/bcell/ERS206573/problems/chr3:60000-66170270,10.31439629,Inf
H3K4me1_TDH_BP/samples/bcell/ERS206573/problems/chr4:75452279-190000000,10.82070297,11.71058444
H3K4me1_TDH_BP/samples/bcell/ERS206573/problems/chr5:91686128-138787073,9.863989998,11.1757934
H3K4me1_TDH_BP/samples/bcell/ERS353040/problems/chr1:149509645-205922707,10.14700964,11.17019488
H3K4me1_TDH_BP/samples/bcell/ERS353040/problems/chr2:162200000-234003741,10.25836705,10.61516351
H3K4me1_TDH_BP/samples/bcell/ERS353040/problems/chr2:16329724-21153113,10.6481369,12.47512016
H3K4me1_TDH_BP/samples/bcell/ERS353040/problems/chr3:60000-66170270,10.49861784,Inf
H3K4me1_TDH_BP/samples/bcell/ERS353040/problems/chr4:75452279-190000000,10.32347483,11.08932563
H3K4me1_TDH_BP/samples/bcell/ERS353040/problems/chr5:91686128-138787073,10.35124262,10.4420328
H3K4me1_TDH_BP/samples/burkitt/ERS333897/problems/chr1:149509645-205922707,10.60810469,13.65854756
H3K4me1_TDH_BP/samples/burkitt/ERS333897/problems/chr2:162200000-234003741,9.806360744,10.99231999
H3K4me1_TDH_BP/samples/burkitt/ERS333897/problems/chr2:16329724-21153113,11.8254877,Inf
H3K4me1_TDH_BP/samples/burkitt/ERS333897/problems/chr3:60000-66170270,10.10853057,Inf
H3K4me1_TDH_BP/samples/burkitt/ERS333897/problems/chr4:75452279-190000000,9.918443116,10.53711476
H3K4me1_TDH_BP/samples/burkitt/ERS333897/problems/chr5:91686128-138787073,10.11999651,12.49947567
H3K4me1_TDH_BP/samples/burkitt/ERS333899/problems/chr1:149509645-205922707,11.42953596,14.31666353
H3K4me1_TDH_BP/samples/burkitt/ERS333899/problems/chr2:162200000-234003741,10.78333313,11.59310964
H3K4me1_TDH_BP/samples/burkitt/ERS333899/problems/chr2:16329724-21153113,10.44789187,Inf
H3K4me1_TDH_BP/samples/burkitt/ERS333899/problems/chr3:60000-66170270,10.01510302,Inf
H3K4me1_TDH_BP/samples/burkitt/ERS333899/problems/chr4:75452279-190000000,10.57219152,11.6810761
H3K4me1_TDH_BP/samples/burkitt/ERS333899/problems/chr5:91686128-138787073,10.06134848,14.25390262
H3K4me1_TDH_BP/samples/germinal/ERS333900/problems/chr1:149509645-205922707,11.77823585,14.92289536
H3K4me1_TDH_BP/samples/germinal/ERS333900/problems/chr2:162200000-234003741,11.50709465,13.8239381
H3K4me1_TDH_BP/samples/germinal/ERS333900/problems/chr2:16329724-21153113,10.35326987,10.89404322
H3K4me1_TDH_BP/samples/germinal/ERS333900/problems/chr3:60000-66170270,10.15412601,Inf
H3K4me1_TDH_BP/samples/germinal/ERS333900/problems/chr4:75452279-190000000,10.8816549,12.31937955
H3K4me1_TDH_BP/samples/germinal/ERS333900/problems/chr5:91686128-138787073,11.03390466,13.27388748
H3K4me1_TDH_BP/samples/germinal/ERS333901/problems/chr1:149509645-205922707,11.79872829,14.31045127
H3K4me1_TDH_BP/samples/germinal/ERS333901/problems/chr2:162200000-234003741,10.89085759,14.00910922
H3K4me1_TDH_BP/samples/germinal/ERS333901/problems/chr2:16329724-21153113,9.601992886,10.31122323
H3K4me1_TDH_BP/samples/germinal/ERS333901/problems/chr3:60000-66170270,10.13553305,Inf
H3K4me1_TDH_BP/samples/germinal/ERS333901/problems/chr4:75452279-190000000,9.754684227,11.30782526
H3K4me1_TDH_BP/samples/germinal/ERS333901/problems/chr5:91686128-138787073,10.83526457,13.00242468
H3K4me1_TDH_BP/samples/leukemia/ERS466414/problems/chr1:149509645-205922707,11.35326791,12.76912153
H3K4me1_TDH_BP/samples/leukemia/ERS466414/problems/chr2:162200000-234003741,10.39518387,12.08816769
H3K4me1_TDH_BP/samples/leukemia/ERS466414/problems/chr2:16329724-21153113,11.05910902,13.64638617
H3K4me1_TDH_BP/samples/leukemia/ERS466414/problems/chr3:60000-66170270,10.35632968,Inf
H3K4me1_TDH_BP/samples/leukemia/ERS466414/problems/chr4:75452279-190000000,10.25142213,10.72711476
H3K4me1_TDH_BP/samples/leukemia/ERS466414/problems/chr5:91686128-138787073,9.94227366,13.78484791
H3K4me1_TDH_BP/samples/leukemia/ERS466415/problems/chr1:149509645-205922707,10.99413343,13.20441114
H3K4me1_TDH_BP/samples/leukemia/ERS466415/problems/chr2:162200000-234003741,10.32466734,10.61915726
H3K4me1_TDH_BP/samples/leukemia/ERS466415/problems/chr2:16329724-21153113,10.86048802,12.90029218
H3K4me1_TDH_BP/samples/leukemia/ERS466415/problems/chr3:60000-66170270,10.39439256,Inf
H3K4me1_TDH_BP/samples/leukemia/ERS466415/problems/chr4:75452279-190000000,9.85497346,10.93281361
H3K4me1_TDH_BP/samples/leukemia/ERS466415/problems/chr5:91686128-138787073,9.662497247,14.05407229
H3K4me1_TDH_BP/samples/macrophage/ERS257336/problems/chr1:149509645-205922707,10.2550693,10.59688023
H3K4me1_TDH_BP/samples/macrophage/ERS257336/problems/chr2:162200000-234003741,9.639728406,11.7460094
H3K4me1_TDH_BP/samples/macrophage/ERS257336/problems/chr2:16329724-21153113,10.48611094,12.81645656
H3K4me1_TDH_BP/samples/macrophage/ERS257336/problems/chr3:60000-66170270,9.724846283,11.74560108
H3K4me1_TDH_BP/samples/macrophage/ERS257336/problems/chr4:75452279-190000000,10.40381904,13.51864914
H3K4me1_TDH_BP/samples/macrophage/ERS257336/problems/chr5:91686128-138787073,10.81190467,11.56367328
H3K4me1_TDH_BP/samples/macrophage/ERS257378/problems/chr1:149509645-205922707,10.25388837,10.5712816
H3K4me1_TDH_BP/samples/macrophage/ERS257378/problems/chr2:162200000-234003741,9.975873681,11.14132118
H3K4me1_TDH_BP/samples/macrophage/ERS257378/problems/chr2:16329724-21153113,10.8864712,13.40285517
H3K4me1_TDH_BP/samples/macrophage/ERS257378/problems/chr3:60000-66170270,10.13089397,11.42473886
H3K4me1_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,10.10146079,13.59520048
H3K4me1_TDH_BP/samples/macrophage/ERS257378/problems/chr5:91686128-138787073,10.70242018,11.28117849
H3K4me1_TDH_BP/samples/macrophage/ERS358691/problems/chr1:149509645-205922707,10.15198058,10.27691385
H3K4me1_TDH_BP/samples/macrophage/ERS358691/problems/chr2:162200000-234003741,10.25373374,11.65628817
H3K4me1_TDH_BP/samples/macrophage/ERS358691/problems/chr2:16329724-21153113,10.73728199,11.19799352
H3K4me1_TDH_BP/samples/macrophage/ERS358691/problems/chr3:60000-66170270,11.00727067,11.76947177
H3K4me1_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,10.63143161,13.69740751
H3K4me1_TDH_BP/samples/macrophage/ERS358691/problems/chr5:91686128-138787073,11.57554173,12.20003709
H3K4me1_TDH_BP/samples/macrophage/ERS358696/problems/chr1:149509645-205922707,9.736514509,9.761294718
H3K4me1_TDH_BP/samples/macrophage/ERS358696/problems/chr2:162200000-234003741,10.2547526,11.24367558
H3K4me1_TDH_BP/samples/macrophage/ERS358696/problems/chr2:16329724-21153113,10.56256433,12.48399144
H3K4me1_TDH_BP/samples/macrophage/ERS358696/problems/chr3:60000-66170270,10.37438611,12.31611791
H3K4me1_TDH_BP/samples/macrophage/ERS358696/problems/chr4:75452279-190000000,10.30396773,12.7706663
H3K4me1_TDH_BP/samples/macrophage/ERS358696/problems/chr5:91686128-138787073,10.73649349,11.68486329
H3K4me1_TDH_BP/samples/macrophage/ERS422247/problems/chr1:149509645-205922707,9.320115849,9.681379397
H3K4me1_TDH_BP/samples/macrophage/ERS422247/problems/chr2:162200000-234003741,10.05796649,10.9380753
H3K4me1_TDH_BP/samples/macrophage/ERS422247/problems/chr2:16329724-21153113,10.68113578,11.1949257
H3K4me1_TDH_BP/samples/macrophage/ERS422247/problems/chr3:60000-66170270,10.38040678,11.75422613
H3K4me1_TDH_BP/samples/macrophage/ERS422247/problems/chr4:75452279-190000000,10.46550538,12.20063643
H3K4me1_TDH_BP/samples/macrophage/ERS422247/problems/chr5:91686128-138787073,10.58751084,11.03713224
H3K4me1_TDH_BP/samples/mantle/ERS333895/problems/chr1:149509645-205922707,10.3766684,11.77485758
H3K4me1_TDH_BP/samples/mantle/ERS333895/problems/chr2:162200000-234003741,10.4940005,11.81062374
H3K4me1_TDH_BP/samples/mantle/ERS333895/problems/chr2:16329724-21153113,9.887532331,10.11450032
H3K4me1_TDH_BP/samples/mantle/ERS333895/problems/chr3:60000-66170270,10.10509309,Inf
H3K4me1_TDH_BP/samples/mantle/ERS333895/problems/chr4:75452279-190000000,11.12403627,12.76762283
H3K4me1_TDH_BP/samples/mantle/ERS333895/problems/chr5:91686128-138787073,10.38753297,14.43764925
H3K4me1_TDH_BP/samples/mantle/ERS333896/problems/chr1:149509645-205922707,10.91839776,13.83719793
H3K4me1_TDH_BP/samples/mantle/ERS333896/problems/chr2:162200000-234003741,10.0692105,11.76451051
H3K4me1_TDH_BP/samples/mantle/ERS333896/problems/chr2:16329724-21153113,9.442322023,9.874035201
H3K4me1_TDH_BP/samples/mantle/ERS333896/problems/chr3:60000-66170270,10.29358293,Inf
H3K4me1_TDH_BP/samples/mantle/ERS333896/problems/chr4:75452279-190000000,9.903617511,12.35423726
H3K4me1_TDH_BP/samples/mantle/ERS333896/problems/chr5:91686128-138787073,9.949122436,13.50316858
H3K4me1_TDH_BP/samples/myeloid/ERS255951/problems/chr1:149509645-205922707,9.871745356,10.94952004
H3K4me1_TDH_BP/samples/myeloid/ERS255951/problems/chr2:162200000-234003741,10.91326219,12.35041709
H3K4me1_TDH_BP/samples/myeloid/ERS255951/problems/chr2:16329724-21153113,12.33688107,Inf
H3K4me1_TDH_BP/samples/myeloid/ERS255951/problems/chr3:60000-66170270,10.12704473,11.6820276
H3K4me1_TDH_BP/samples/myeloid/ERS255951/problems/chr4:75452279-190000000,10.37303155,12.07177169
H3K4me1_TDH_BP/samples/myeloid/ERS255951/problems/chr5:91686128-138787073,10.3245489,11.04656942
H3K4me1_TDH_BP/samples/myeloid/ERS365962/problems/chr1:149509645-205922707,9.653785245,10.33239597
H3K4me1_TDH_BP/samples/myeloid/ERS365962/problems/chr2:162200000-234003741,10.55956181,11.8680598
H3K4me1_TDH_BP/samples/myeloid/ERS365962/problems/chr2:16329724-21153113,11.62260386,Inf
H3K4me1_TDH_BP/samples/myeloid/ERS365962/problems/chr3:60000-66170270,10.48317642,10.90092004
H3K4me1_TDH_BP/samples/myeloid/ERS365962/problems/chr4:75452279-190000000,10.24394714,12.03502185
H3K4me1_TDH_BP/samples/myeloid/ERS365962/problems/chr5:91686128-138787073,10.01139457,11.2761449
H3K4me1_TDH_BP/samples/myeloid/ERS365963/problems/chr1:149509645-205922707,10.09380528,11.54144618
H3K4me1_TDH_BP/samples/myeloid/ERS365963/problems/chr2:162200000-234003741,10.79585359,11.9781651
H3K4me1_TDH_BP/samples/myeloid/ERS365963/problems/chr2:16329724-21153113,12.10566544,Inf
H3K4me1_TDH_BP/samples/myeloid/ERS365963/problems/chr3:60000-66170270,10.64445927,Inf
H3K4me1_TDH_BP/samples/myeloid/ERS365963/problems/chr4:75452279-190000000,10.60313246,11.27306549
H3K4me1_TDH_BP/samples/myeloid/ERS365963/problems/chr5:91686128-138787073,10.29115666,10.35761234
H3K4me1_TDH_BP/samples/myeloid/ERS365965/problems/chr1:149509645-205922707,9.669069647,11.55869957
H3K4me1_TDH_BP/samples/myeloid/ERS365965/problems/chr2:162200000-234003741,10.07295894,12.14462678
H3K4me1_TDH_BP/samples/myeloid/ERS365965/problems/chr2:16329724-21153113,12.37637282,Inf
H3K4me1_TDH_BP/samples/myeloid/ERS365965/problems/chr3:60000-66170270,10.24446484,10.9496494
H3K4me1_TDH_BP/samples/myeloid/ERS365965/problems/chr4:75452279-190000000,10.30092619,12.61126127
H3K4me1_TDH_BP/samples/myeloid/ERS365965/problems/chr5:91686128-138787073,10.62368028,11.98569636
H3K4me1_TDH_BP/samples/myeloid/ERS365966/problems/chr1:149509645-205922707,9.78281135,10.38995339
H3K4me1_TDH_BP/samples/myeloid/ERS365966/problems/chr2:162200000-234003741,10.46283125,11.61072366
H3K4me1_TDH_BP/samples/myeloid/ERS365966/problems/chr2:16329724-21153113,11.44114569,Inf
H3K4me1_TDH_BP/samples/myeloid/ERS365966/problems/chr3:60000-66170270,10.45580274,10.5728438
H3K4me1_TDH_BP/samples/myeloid/ERS365966/problems/chr4:75452279-190000000,10.3616366,11.88258486
H3K4me1_TDH_BP/samples/myeloid/ERS365966/problems/chr5:91686128-138787073,10.17412798,10.85252936
H3K4me1_TDH_BP/samples/tcell/ERS164475/problems/chr1:149509645-205922707,12.83762458,14.83777344
H3K4me1_TDH_BP/samples/tcell/ERS164475/problems/chr2:162200000-234003741,12.31888886,13.26189933
H3K4me1_TDH_BP/samples/tcell/ERS164475/problems/chr2:16329724-21153113,11.25949866,12.51374655
H3K4me1_TDH_BP/samples/tcell/ERS164475/problems/chr3:60000-66170270,10.59734864,13.87320392
H3K4me1_TDH_BP/samples/tcell/ERS164475/problems/chr4:75452279-190000000,10.32237669,12.54298271
H3K4me1_TDH_BP/samples/tcell/ERS164475/problems/chr5:91686128-138787073,10.30515388,12.31109195
H3K4me1_TDH_BP/samples/tcell/ERS206539/problems/chr1:149509645-205922707,11.52944517,13.83769186
H3K4me1_TDH_BP/samples/tcell/ERS206539/problems/chr2:162200000-234003741,10.59164309,11.48025797
H3K4me1_TDH_BP/samples/tcell/ERS206539/problems/chr2:16329724-21153113,10.74691904,11.87077667
H3K4me1_TDH_BP/samples/tcell/ERS206539/problems/chr3:60000-66170270,10.45747049,Inf
H3K4me1_TDH_BP/samples/tcell/ERS206539/problems/chr4:75452279-190000000,10.39017087,12.60152063
H3K4me1_TDH_BP/samples/tcell/ERS206539/problems/chr5:91686128-138787073,9.71075869,10.22172054
H3K4me1_TDH_BP/samples/tcell/ERS206601/problems/chr1:149509645-205922707,12.18254724,13.96729561
H3K4me1_TDH_BP/samples/tcell/ERS206601/problems/chr2:162200000-234003741,10.42065344,12.36805508
H3K4me1_TDH_BP/samples/tcell/ERS206601/problems/chr2:16329724-21153113,11.23097343,11.23923872
H3K4me1_TDH_BP/samples/tcell/ERS206601/problems/chr3:60000-66170270,10.27753497,12.85644925
H3K4me1_TDH_BP/samples/tcell/ERS206601/problems/chr4:75452279-190000000,10.33604392,12.41201979
H3K4me1_TDH_BP/samples/tcell/ERS206601/problems/chr5:91686128-138787073,10.53291233,11.0423265
H3K4me1_TDH_BP/samples/tcell/ERS358697/problems/chr1:149509645-205922707,11.18597129,13.83034039
H3K4me1_TDH_BP/samples/tcell/ERS358697/problems/chr2:162200000-234003741,10.55135019,12.17516279
H3K4me1_TDH_BP/samples/tcell/ERS358697/problems/chr2:16329724-21153113,10.63984381,10.77956548
H3K4me1_TDH_BP/samples/tcell/ERS358697/problems/chr3:60000-66170270,10.12219516,12.79251607
H3K4me1_TDH_BP/samples/tcell/ERS358697/problems/chr4:75452279-190000000,9.935294817,11.81803321
H3K4me1_TDH_BP/samples/tcell/ERS358697/problems/chr5:91686128-138787073,9.713415877,10.8414959
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:144810724-145833118,8.592970891,11.34207656
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,7.982414695,10.5172681
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.859170765,9.79225331
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr10:133727527-135524747,7.005111663,9.194216987
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,11.39248084,12.80589402
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:21178113-87668206,8.064130554,9.545176584
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,9.694038756,10.51029971
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr3:60000-66170270,9.03174713,9.044794688
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr6:62178589-95680543,8.605724838,11.39036217
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr9:70835468-92343416,9.119862656,9.530193542
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr9:92678796-133073060,9.635194209,10.34407211
H3K4me3_PGP_immune/samples/bcell/McGill0322/problems/chr1:144810724-145833118,7.898107927,8.328838373
